distance,-5.0,-4.9,-4.800000000000001,-4.700000000000001,-4.600000000000001,-4.500000000000002,-4.400000000000002,-4.3000000000000025,-4.200000000000003,-4.100000000000003,-4.0000000000000036,-3.900000000000004,-3.8000000000000043,-3.7000000000000046,-3.600000000000005,-3.5000000000000053,-3.4000000000000057,-3.300000000000006,-3.2000000000000064,-3.1000000000000068,-3.000000000000007,-2.9000000000000075,-2.800000000000008,-2.700000000000008,-2.6000000000000085,-2.500000000000009,-2.4000000000000092,-2.3000000000000096,-2.20000000000001,-2.1000000000000103,-2.0000000000000107,-1.900000000000011,-1.8000000000000114,-1.7000000000000117,-1.600000000000012,-1.5000000000000124,-1.4000000000000128,-1.3000000000000131,-1.2000000000000135,-1.1000000000000139,-1.0000000000000142,-0.9000000000000146,-0.8000000000000149,-0.7000000000000153,-0.6000000000000156,-0.500000000000016,-0.40000000000001634,-0.3000000000000167,-0.20000000000001705,-0.10000000000001741,-1.7763568394002505e-14,0.09999999999998188,0.19999999999998153,0.29999999999998117,0.3999999999999808,0.49999999999998046,0.5999999999999801,0.6999999999999797,0.7999999999999794,0.899999999999979,0.9999999999999787,1.0999999999999783,1.199999999999978,1.2999999999999776,1.3999999999999773,1.499999999999977,1.5999999999999766,1.6999999999999762,1.7999999999999758,1.8999999999999755,1.9999999999999751,2.0999999999999748,2.1999999999999744,2.299999999999974,2.3999999999999737,2.4999999999999734,2.599999999999973,2.6999999999999726,2.7999999999999723,2.899999999999972,2.9999999999999716,3.0999999999999712,3.199999999999971,3.2999999999999705,3.39999999999997,3.49999999999997,3.5999999999999694,3.699999999999969,3.7999999999999687,3.8999999999999684,3.999999999999968,4.099999999999968,4.199999999999967,4.299999999999967,4.399999999999967,4.499999999999966,4.599999999999966,4.6999999999999655,4.799999999999965,4.899999999999965,transitions,dtransitions
distance,-4.9,-4.800000000000001,-4.700000000000001,-4.600000000000001,-4.500000000000002,-4.400000000000002,-4.3000000000000025,-4.200000000000003,-4.100000000000003,-4.0000000000000036,-3.900000000000004,-3.8000000000000043,-3.7000000000000046,-3.600000000000005,-3.5000000000000053,-3.4000000000000057,-3.300000000000006,-3.2000000000000064,-3.1000000000000068,-3.000000000000007,-2.9000000000000075,-2.800000000000008,-2.700000000000008,-2.6000000000000085,-2.500000000000009,-2.4000000000000092,-2.3000000000000096,-2.20000000000001,-2.1000000000000103,-2.0000000000000107,-1.900000000000011,-1.8000000000000114,-1.7000000000000117,-1.600000000000012,-1.5000000000000124,-1.4000000000000128,-1.3000000000000131,-1.2000000000000135,-1.1000000000000139,-1.0000000000000142,-0.9000000000000146,-0.8000000000000149,-0.7000000000000153,-0.6000000000000156,-0.500000000000016,-0.40000000000001634,-0.3000000000000167,-0.20000000000001705,-0.10000000000001741,-1.7763568394002505e-14,0.09999999999998188,0.19999999999998153,0.29999999999998117,0.3999999999999808,0.49999999999998046,0.5999999999999801,0.6999999999999797,0.7999999999999794,0.899999999999979,0.9999999999999787,1.0999999999999783,1.199999999999978,1.2999999999999776,1.3999999999999773,1.499999999999977,1.5999999999999766,1.6999999999999762,1.7999999999999758,1.8999999999999755,1.9999999999999751,2.0999999999999748,2.1999999999999744,2.299999999999974,2.3999999999999737,2.4999999999999734,2.599999999999973,2.6999999999999726,2.7999999999999723,2.899999999999972,2.9999999999999716,3.0999999999999712,3.199999999999971,3.2999999999999705,3.39999999999997,3.49999999999997,3.5999999999999694,3.699999999999969,3.7999999999999687,3.8999999999999684,3.999999999999968,4.099999999999968,4.199999999999967,4.299999999999967,4.399999999999967,4.499999999999966,4.599999999999966,4.6999999999999655,4.799999999999965,4.899999999999965,4.9999999999999645,transitions,dtransitions
0.1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,1,2,2,1,2,1,0,2,1,0,37,195,330,375,401,358,211,31,3,0,1,0,0,1,0,2,0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,498.0,0.0
0.2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,1,0,0,3,5,54,130,261,248,283,248,288,235,151,37,9,2,1,2,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,496.0,8.0
0.30000000000000004,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,2,1,1,2,0,0,1,0,0,0,2,1,0,1,2,0,1,1,0,0,2,1,14,43,101,162,202,237,211,214,218,211,187,90,37,9,0,0,1,1,0,3,0,0,1,0,1,1,0,1,4,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,1,498.0,2.0
0.4,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,0,2,1,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,4,11,24,71,128,162,180,197,163,183,201,195,181,139,68,31,9,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,487.0,3.0
0.5,0,1,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,3,0,2,1,2,4,22,62,104,148,154,180,157,167,144,160,143,170,145,102,51,22,9,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,486.0,2.0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,3,14,43,82,117,134,137,155,153,147,132,150,143,151,149,104,81,38,16,3,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,485.0,9.0
0.7000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,12,30,50,85,116,148,138,145,144,134,132,116,131,118,134,122,98,54,24,11,6,2,1,1,2,1,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,499.0,1.0
0.8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,2,0,0,0,0,0,2,0,2,1,0,1,4,5,25,51,72,89,105,108,127,142,123,127,101,139,118,137,123,106,104,64,47,21,9,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,480.0,6.0
