distance,-5.0,-4.9,-4.800000000000001,-4.700000000000001,-4.600000000000001,-4.500000000000002,-4.400000000000002,-4.3000000000000025,-4.200000000000003,-4.100000000000003,-4.0000000000000036,-3.900000000000004,-3.8000000000000043,-3.7000000000000046,-3.600000000000005,-3.5000000000000053,-3.4000000000000057,-3.300000000000006,-3.2000000000000064,-3.1000000000000068,-3.000000000000007,-2.9000000000000075,-2.800000000000008,-2.700000000000008,-2.6000000000000085,-2.500000000000009,-2.4000000000000092,-2.3000000000000096,-2.20000000000001,-2.1000000000000103,-2.0000000000000107,-1.900000000000011,-1.8000000000000114,-1.7000000000000117,-1.600000000000012,-1.5000000000000124,-1.4000000000000128,-1.3000000000000131,-1.2000000000000135,-1.1000000000000139,-1.0000000000000142,-0.9000000000000146,-0.8000000000000149,-0.7000000000000153,-0.6000000000000156,-0.500000000000016,-0.40000000000001634,-0.3000000000000167,-0.20000000000001705,-0.10000000000001741,-1.7763568394002505e-14,0.09999999999998188,0.19999999999998153,0.29999999999998117,0.3999999999999808,0.49999999999998046,0.5999999999999801,0.6999999999999797,0.7999999999999794,0.899999999999979,0.9999999999999787,1.0999999999999783,1.199999999999978,1.2999999999999776,1.3999999999999773,1.499999999999977,1.5999999999999766,1.6999999999999762,1.7999999999999758,1.8999999999999755,1.9999999999999751,2.0999999999999748,2.1999999999999744,2.299999999999974,2.3999999999999737,2.4999999999999734,2.599999999999973,2.6999999999999726,2.7999999999999723,2.899999999999972,2.9999999999999716,3.0999999999999712,3.199999999999971,3.2999999999999705,3.39999999999997,3.49999999999997,3.5999999999999694,3.699999999999969,3.7999999999999687,3.8999999999999684,3.999999999999968,4.099999999999968,4.199999999999967,4.299999999999967,4.399999999999967,4.499999999999966,4.599999999999966,4.6999999999999655,4.799999999999965,4.899999999999965,transitions,dtransitions
distance,-4.9,-4.800000000000001,-4.700000000000001,-4.600000000000001,-4.500000000000002,-4.400000000000002,-4.3000000000000025,-4.200000000000003,-4.100000000000003,-4.0000000000000036,-3.900000000000004,-3.8000000000000043,-3.7000000000000046,-3.600000000000005,-3.5000000000000053,-3.4000000000000057,-3.300000000000006,-3.2000000000000064,-3.1000000000000068,-3.000000000000007,-2.9000000000000075,-2.800000000000008,-2.700000000000008,-2.6000000000000085,-2.500000000000009,-2.4000000000000092,-2.3000000000000096,-2.20000000000001,-2.1000000000000103,-2.0000000000000107,-1.900000000000011,-1.8000000000000114,-1.7000000000000117,-1.600000000000012,-1.5000000000000124,-1.4000000000000128,-1.3000000000000131,-1.2000000000000135,-1.1000000000000139,-1.0000000000000142,-0.9000000000000146,-0.8000000000000149,-0.7000000000000153,-0.6000000000000156,-0.500000000000016,-0.40000000000001634,-0.3000000000000167,-0.20000000000001705,-0.10000000000001741,-1.7763568394002505e-14,0.09999999999998188,0.19999999999998153,0.29999999999998117,0.3999999999999808,0.49999999999998046,0.5999999999999801,0.6999999999999797,0.7999999999999794,0.899999999999979,0.9999999999999787,1.0999999999999783,1.199999999999978,1.2999999999999776,1.3999999999999773,1.499999999999977,1.5999999999999766,1.6999999999999762,1.7999999999999758,1.8999999999999755,1.9999999999999751,2.0999999999999748,2.1999999999999744,2.299999999999974,2.3999999999999737,2.4999999999999734,2.599999999999973,2.6999999999999726,2.7999999999999723,2.899999999999972,2.9999999999999716,3.0999999999999712,3.199999999999971,3.2999999999999705,3.39999999999997,3.49999999999997,3.5999999999999694,3.699999999999969,3.7999999999999687,3.8999999999999684,3.999999999999968,4.099999999999968,4.199999999999967,4.299999999999967,4.399999999999967,4.499999999999966,4.599999999999966,4.6999999999999655,4.799999999999965,4.899999999999965,4.9999999999999645,transitions,dtransitions
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4741,31623,59048,64835,65040,59114,31577,4880,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.53582554517135,15.766583812876016
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,800,7468,23969,38682,44495,45466,45092,44861,38552,23401,7381,790,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.26791277258565,15.548633330528444
0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,1186,6455,17679,28577,34735,35939,36245,35767,36351,34597,28368,17359,6355,1202,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.0373831775701,14.957421542359969
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,1065,4892,12824,21719,27747,30712,30727,30526,30312,30823,30701,28324,21832,12627,4830,1118,107,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.1682242990654,15.52035302130967
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,112,836,3759,9472,16737,22760,26273,27253,26796,26555,26228,27164,26920,26067,23287,16794,9419,3581,851,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.1464174454829,14.286141072002826
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,88,627,2583,6718,12884,18600,22395,24187,24599,24184,23842,23754,24022,24263,24185,22438,18548,12944,6875,2585,592,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.404984423676,16.03960752086638
0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,482,1888,4923,9620,15006,18954,21682,22489,22379,21602,21353,21743,21365,22261,22293,21541,19312,15053,9669,4972,1812,440,68,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.7570093457944,16.281886685720472
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,324,1245,3565,7349,12189,16087,19153,20523,20645,20214,19681,19502,19613,19622,20217,20627,20491,19171,16233,12103,7334,3503,1210,294,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.6417445482866,15.26421513289229
