num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.09103047031217426,0.008548379734168566,-0.17425348306100352,-0.11634607565302164,0.04032204152187216,-0.0413205841751515,0.1335786351367079,-0.012029819167734945,-0.1051156906990447,-0.009124873258020605,0.05743939387909548,-0.02387708440526526,-0.11213346682185699,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.008351805966304915,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,-0.0059646707257900305,0.1556685796783825,-0.05467669174423058,0.0450009180323184,-0.059642806969485686,0.14393585653501334,0.1766602249896386,0.030097739615299924,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,0.008026385863248433,0.004094891213373569,-0.0838201394168211,-0.018504514229392796,-0.08238653627893748,0.16832656530102572,-0.032264460169829194,0.0537452960007647,0.07538929614708322,0.012369463710874246,0.1621769316547179,-0.027500036317638133,-0.097031011892867,0.12775320650078945,-0.11092645340491908,-0.03980217672771726,-0.017847411500002425,0.04872702445351082,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.1196732376559982,-0.006910667668013589,-0.027828419894045848,0.000811639258554049,-0.1136576683399102,-0.06930133416146765,-0.11617414686938086,0.01732253508669349,0.08124085982600919,0.03710823393560416,-0.08578410951029147,0.04143311909646241,0.0007768460002951277,0.0452347172017831,0.01227180928268525,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.2085637172793562,-0.027502479918213918,-0.07332458746061292,-0.0307473489554556,0.06024307863439757,-0.012028038971184814,0.19303396438612264,0.05542976881434904,0.00867570391219353,0.024812801681899484,0.08877441496785894,0.10065775184987745,0.07339947445923208,-0.06552830084314547,-0.08269084828732809,0.07984186659090425,0.036112525829485535,0.16016193849472155,-0.08647905271391518,0.02646500187397279,-0.03726638104220843,0.10632638033211786,0.002987600534365233,-0.09103047031217426
1,-0.09103047031217426,0.008548379734168566,-0.17425348306100352,-0.11634607565302164,0.04032204152187216,-0.0413205841751515,0.1335786351367079,-0.012029819167734945,-0.1051156906990447,-0.009124873258020605,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.008351805966304915,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,-0.0059646707257900305,0.1556685796783825,-0.05467669174423058,0.0450009180323184,-0.059642806969485686,0.14393585653501334,0.1766602249896386,0.030097739615299924,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,-0.04301923351417304,0.004094891213373569,-0.1534790034907933,-0.018504514229392796,-0.08238653627893748,-0.2984993355947584,-0.032264460169829194,0.0537452960007647,0.07538929614708322,0.012369463710874246,0.1621769316547179,-0.027500036317638133,-0.097031011892867,-0.3325556588125528,-0.1113973798829045,-0.03980217672771726,-0.017847411500002425,0.04872702445351082,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.1196732376559982,-0.006910667668013589,-0.027828419894045848,0.000811639258554049,-0.1136576683399102,-0.1513059931258961,-0.11617414686938086,0.01732253508669349,0.08124085982600919,0.03710823393560416,0.2312944574805465,0.04143311909646241,0.0007768460002951277,0.0452347172017831,0.01227180928268525,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.04550465760386324,-0.027502479918213918,-0.07332458746061292,-0.0307473489554556,0.06024307863439757,-0.012028038971184814,0.13102939728358656,0.05542976881434904,0.00867570391219353,0.024812801681899484,0.08877441496785894,0.10065775184987745,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,0.1674662566882836,0.16016193849472155,-0.08647905271391518,0.02646500187397279,0.2011854984032555,0.10632638033211786,0.002987600534365233,-0.09103047031217426
2,-0.09103047031217426,0.008548379734168566,-0.0509159900417156,-0.11634607565302164,0.04032204152187216,-0.0413205841751515,0.1335786351367079,-0.012029819167734945,-0.1051156906990447,-0.009124873258020605,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.008351805966304915,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,0.004193141829482964,0.1556685796783825,-0.05467669174423058,0.0450009180323184,-0.059642806969485686,0.14393585653501334,0.1766602249896386,0.030097739615299924,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,-0.04301923351417304,0.004094891213373569,-0.11610890795982455,-0.018504514229392796,-0.08238653627893748,-0.2984993355947584,-0.032264460169829194,0.0537452960007647,0.07538929614708322,0.012369463710874246,0.1621769316547179,-0.027500036317638133,-0.097031011892867,-0.3325556588125528,-0.1113973798829045,-0.03980217672771726,-0.017847411500002425,0.04872702445351082,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.07978511162150817,-0.006910667668013589,-0.027828419894045848,0.000811639258554049,-0.1136576683399102,-0.1513059931258961,-0.11617414686938086,0.0077004379909280316,0.08124085982600919,0.03710823393560416,0.2312944574805465,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.01227180928268525,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.04550465760386324,-0.027502479918213918,-0.07332458746061292,-0.0307473489554556,0.06024307863439757,-0.012028038971184814,0.13102939728358656,0.05542976881434904,0.00867570391219353,0.024812801681899484,0.08877441496785894,0.18436674365374978,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,0.1674662566882836,0.16016193849472155,-0.08647905271391518,0.02646500187397279,0.2011854984032555,0.10632638033211786,0.002987600534365233,-0.09103047031217426
3,-0.09103047031217426,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.04032204152187216,-0.0413205841751515,0.1335786351367079,-0.012029819167734945,-0.1051156906990447,-0.009124873258020605,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.008351805966304915,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.05467669174423058,0.0450009180323184,0.10868406082522142,0.14393585653501334,0.1766602249896386,0.13045453477932215,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,-0.04301923351417304,-0.043151239669249275,-0.11610890795982455,-0.018504514229392796,-0.11504291596034022,-0.2984993355947584,-0.032264460169829194,0.0537452960007647,0.07538929614708322,0.012369463710874246,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.3325556588125528,-0.1113973798829045,-0.03980217672771726,0.055248665109500134,-0.04473429065910449,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.1136576683399102,-0.1513059931258961,-0.11617414686938086,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.2312944574805465,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.04550465760386324,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.06024307863439757,-0.012028038971184814,0.13102939728358656,0.05542976881434904,0.00867570391219353,0.024812801681899484,0.08877441496785894,0.18436674365374978,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,0.1674662566882836,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,0.10632638033211786,0.002987600534365233,-0.09103047031217426
4,0.02290833638839665,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.04032204152187216,-0.04871441666430002,0.1335786351367079,-0.012029819167734945,-0.1051156906990447,-0.013724592313256368,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.008351805966304915,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.05467669174423058,0.0450009180323184,0.10868406082522142,0.14393585653501334,0.1766602249896386,0.13045453477932215,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,-0.04301923351417304,-0.08732967693915997,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.2984993355947584,-0.032264460169829194,0.0537452960007647,0.07538929614708322,0.012369463710874246,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.04213704049175232,-0.1113973798829045,-0.03980217672771726,0.055248665109500134,-0.04473429065910449,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,-0.19655338204593814,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.2312944574805465,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.04550465760386324,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.06024307863439757,-0.012028038971184814,0.0016559567938214115,0.05542976881434904,0.00867570391219353,0.024812801681899484,0.08877441496785894,0.18436674365374978,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,0.1674662566882836,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,-0.08068826429794967,0.002987600534365233,0.02290833638839665
5,0.02290833638839665,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.04032204152187216,0.15765383941691236,0.04989552519974638,-0.0597174293461438,-0.1051156906990447,-0.013724592313256368,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.06917115008845977,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.014040978552578597,0.0450009180323184,0.10868406082522142,0.14393585653501334,0.1805925007980383,0.13045453477932215,-0.09286814151560598,-0.021529527166952216,0.08229836543241084,-0.04044829211220713,-0.04301923351417304,-0.08732967693915997,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.2984993355947584,-0.032264460169829194,0.1130966746261749,0.07538929614708322,0.012369463710874246,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.16193722630158058,-0.1113973798829045,-0.03980217672771726,0.055248665109500134,-0.007080129390971045,0.17324249022236396,0.18648403804598068,0.01288930671871238,-0.21585948469379176,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,-0.19655338204593814,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.2312944574805465,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.045360727735594894,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.040058226981847064,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.008327689979792559,0.20589405731907687,0.0016559567938214115,0.05542976881434904,-6.773068958881162e-05,0.024812801681899484,0.08877441496785894,0.18436674365374978,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,-0.10827494804752172,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,-0.08068826429794967,0.002987600534365233,0.02290833638839665
6,0.02290833638839665,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.0660438317950137,0.15765383941691236,0.04989552519974638,-0.0597174293461438,-0.04124986769350002,-0.013724592313256368,0.05743939387909548,-0.02387708440526526,-0.027331031874703537,0.064057979114151,-0.06404311431230801,0.11235440572329602,-0.06917115008845977,0.021988030311592674,0.055054382259173966,0.1261075744359207,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.014040978552578597,0.0450009180323184,0.10868406082522142,0.14393585653501334,0.1286580418311717,-0.10579158497592836,0.2563435130328501,-0.021529527166952216,-0.1545233797105051,0.0450985849944804,-0.04301923351417304,0.012859384426779766,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.2984993355947584,-0.032264460169829194,0.08205122849923235,0.07538929614708322,0.012369463710874246,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.16193722630158058,-0.1113973798829045,-0.03980217672771726,-0.0928811814635773,-0.007080129390971045,0.17324249022236396,0.25988498881540034,0.01288930671871238,-0.21585948469379176,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,-0.19655338204593814,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.2312944574805465,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.0699302728720896,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.040058226981847064,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.008327689979792559,0.20589405731907687,0.0016559567938214115,0.05542976881434904,-6.773068958881162e-05,0.1356710330951079,0.08877441496785894,0.18566850874105756,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.07984186659090425,-0.10827494804752172,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,-0.08068826429794967,0.1402105730511849,0.02290833638839665
7,-0.00013799386680780554,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.0660438317950137,0.15765383941691236,0.04989552519974638,-0.0597174293461438,-0.04124986769350002,-0.025703982294778688,0.11469169778543978,-0.02387708440526526,0.06357359296689553,0.064057979114151,-0.06404311431230801,-0.23328521924464823,-0.06917115008845977,0.030883771878452385,0.055054382259173966,-0.004476393609340684,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.014040978552578597,0.0450009180323184,0.10868406082522142,0.14393585653501334,0.05923221255727702,0.41499451402614385,0.2563435130328501,-0.021529527166952216,-0.1545233797105051,0.0450985849944804,-0.04301923351417304,0.012859384426779766,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.11995883862366022,-0.032264460169829194,0.08205122849923235,0.07538929614708322,0.012369463710874246,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.16193722630158058,-0.1113973798829045,-0.03980217672771726,-0.16871723105279948,0.059090398719432814,0.17324249022236396,0.25988498881540034,0.01288930671871238,0.27301637307154736,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,-0.19655338204593814,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.10047411538132373,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.0699302728720896,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.040058226981847064,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.008327689979792559,0.20589405731907687,0.23429120896367192,0.05542976881434904,-6.773068958881162e-05,0.1356710330951079,0.08877441496785894,0.18566850874105756,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.03401074755351474,-0.10827494804752172,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,-0.08068826429794967,0.08856918827332444,-0.00013799386680780554
8,-0.00013799386680780554,-0.04091773271089157,-0.0509159900417156,0.06658406500394755,0.0660438317950137,0.15765383941691236,0.04989552519974638,-0.0597174293461438,0.058177936241521275,-0.025703982294778688,0.11469169778543978,-0.02387708440526526,0.06357359296689553,0.064057979114151,-0.1943256605288658,-0.23328521924464823,-0.06917115008845977,0.030883771878452385,0.055054382259173966,-0.004476393609340684,0.042759501154240064,-0.042248054497148406,0.004193141829482964,-0.13281985197938845,-0.014040978552578597,0.01865395413600506,0.10868406082522142,0.14393585653501334,0.05923221255727702,0.41499451402614385,0.09552160501131968,-0.07774544647974055,-0.1545233797105051,-0.13162001833579856,-0.04301923351417304,0.012859384426779766,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.11995883862366022,-0.032264460169829194,-0.02628457504758236,0.07538929614708322,0.08074204089310223,0.002114283921238219,-0.027500036317638133,-0.097031011892867,-0.16193722630158058,-0.1113973798829045,-0.03980217672771726,-0.16871723105279948,-0.05722777438376469,0.17324249022236396,0.25988498881540034,0.01288930671871238,0.06547187214316066,0.07978511162150817,0.10329955363107624,-0.027828419894045848,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,0.04720907426864482,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.10047411538132373,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.0699302728720896,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.14914288187775937,-0.09870371877062697,-0.07332458746061292,-0.0307473489554556,0.039169843901863254,0.20589405731907687,0.23429120896367192,0.005863314220747082,-6.773068958881162e-05,0.1356710330951079,0.08877441496785894,0.18566850874105756,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.03401074755351474,-0.10827494804752172,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,0.1366385908495654,0.08856918827332444,-0.00013799386680780554
9,-0.00013799386680780554,-0.04091773271089157,0.006037413465719892,0.06658406500394755,0.0660438317950137,0.15765383941691236,0.04989552519974638,-0.0597174293461438,0.058177936241521275,-0.025703982294778688,0.11469169778543978,-0.02387708440526526,0.06357359296689553,0.064057979114151,-0.1943256605288658,-0.23328521924464823,-0.06917115008845977,0.030883771878452385,0.055054382259173966,-0.004476393609340684,0.042759501154240064,0.11986965109954356,0.004193141829482964,-0.13281985197938845,-0.014040978552578597,0.01865395413600506,0.10868406082522142,0.14393585653501334,0.32027773481813265,0.41499451402614385,0.09552160501131968,-0.07774544647974055,-0.1545233797105051,0.013795940220070496,-0.04301923351417304,0.012859384426779766,0.027563055240940423,-0.018504514229392796,-0.11504291596034022,-0.11995883862366022,-0.032264460169829194,-0.02628457504758236,0.07538929614708322,0.08074204089310223,0.002114283921238219,0.01584218890051808,-0.097031011892867,-0.16193722630158058,-0.1113973798829045,-0.03980217672771726,-0.16871723105279948,-0.05722777438376469,0.17324249022236396,0.25988498881540034,0.01288930671871238,0.06547187214316066,0.07978511162150817,0.10329955363107624,0.03641214203186473,0.000811639258554049,-0.0754460078334781,-0.1513059931258961,0.04720907426864482,0.0077004379909280316,0.08124085982600919,0.2609096906115396,0.10047411538132373,0.04143311909646241,-0.005517078516654975,0.0452347172017831,0.1348877880045649,0.0699302728720896,0.040823028675269754,-0.032702901524004235,-0.09166226118585624,-0.09203415704915043,-0.14914288187775937,-0.09870371877062697,-0.07332458746061292,-0.008201832032159507,0.039169843901863254,0.05250896751669751,0.23429120896367192,0.005863314220747082,-6.773068958881162e-05,0.1356710330951079,0.08877441496785894,0.18566850874105756,0.07339947445923208,-0.06552830084314547,-0.018248858162023415,0.03401074755351474,-0.10827494804752172,-0.09638069129629123,-0.08647905271391518,0.02646500187397279,0.2011854984032555,0.1366385908495654,0.08856918827332444,-0.00013799386680780554
